TID	WORD2	LEN2
22610	enthralled	10
20718	Letterman's	11
12518	ten's	5
3311	inspector's	11
24665	slithers	8
21766	tawdriness's	12
15449	narrative	9
14587	Scotches	8
15226	Alcmena	7
18424	newsboys	8
19418	twofer's	8
17966	saloon	6
461	medication's	12
17084	Bancroft's	10
9630	sonny's	7
5200	serendipity	11
1691	snuggled	8
20860	trundle	7
24878	everglade	9
18017	midwinter	9
5589	urologist	9
22413	loafing	7
20111	coccyx	6
9840	archdeacons	11
15160	deadlocking	11
23668	catalogues	10
10800	Ted's	5
15285	finesse's	9
11308	fatherly	8
4509	intaglios	9
1934	acceding	8
22622	beau	4
21219	Virgos	6
15113	receipt	7
5356	trounce	7
22887	boyfriend's	11
688	ewer	4
12775	developer	9
18618	flaunts	7
9432	reverently	10
7320	shlock	6
11822	grasps	6
5264	Medicare's	10
22348	wintertime	10
9354	murderer	8
19185	rabbis	6
5027	solitaries	10
7671	molar	5
18493	cease's	7
15626	subjecting	10
18376	Gordian	7
2990	calcifying	10
13807	crusaded	8
18726	defensed	8
773	Rushdie	7
6597	ravishment	10
22255	filet's	7
3558	lumpier	7
23040	submissions	11
20648	turnabout	9
23815	encumbered	10
15658	keens	5
8397	jersey	6
13588	merchantman	11
4380	lookouts	8
11183	accusation's	12
17834	escalates	9
15801	chums	5
3877	underpinnings	13
18444	cacophonies	11
15234	skiers	6
3869	Tom's	5
7365	brewing	7
8419	diplomatically	14
5413	lament	6
13886	Autumn	6
20652	choppier	8
8581	exceed	6
12488	wart's	6
12744	quested	7
23313	centrifugal	11
23642	Thoreau's	9
6574	maharanis	9
10445	wildness	8
21496	abbess's	8
717	dynamo	6
17965	vegetarian's	12
7952	verse's	7
1877	intermission	12
19404	elegy's	7
4863	amoebic	7
23101	perspective's	13
20640	handcrafting	12
19434	coiling	7
8497	Yugoslav's	10
18306	aching	6
10789	cleanups	8
11333	meteorites	10
10908	skivvy's	8
17026	lengthily	9
24484	Messiah's	9
3931	alchemy's	9
22821	cipher	6
4210	undisturbed	11
14856	nest	4
20931	reputing	8
5389	Josef	5
17559	subhumans	9
10682	shoeshine	9
22289	Lexus's	7
24157	Masonite	8
20120	cyclically	10
9841	gangling	8
21041	summits	7
8906	mead	4
6798	tractors	8
9311	Roth	4
15981	clone	5
1031	Kelli	5
11013	body's	6
13769	carsickness	11
24581	dimple's	8
2827	satiety's	9
11260	Dirac	5
6401	dropouts	8
14862	suffragans	10
12269	matriarchy	10
19983	buccaneered	11
10735	ware	4
4835	Roquefort	9
13630	hydrangea	9
2402	sacristy	8
4519	hexadecimal	11
23642	elfish	6
1439	ejaculations	12
15865	mournfulness	12
6120	Tunis	5
18953	sandcastle's	12
4473	burnouts	8
7388	drainage	8
16809	clothesline's	13
9132	copier	6
20621	vastest	7
12875	instantly	9
17395	undercharge's	13
15313	instinctively	13
8014	Midwest's	9
15307	Engels	6
11997	phobias	7
8916	hairpins	8
20231	Sherlock	8
19477	calico's	8
15875	convulsing	10
21287	billion's	9
9336	prejudgment's	13
21094	postponement	12
19612	bearing	7
1206	putted	6
8386	primrose	8
23055	stillbirth	10
21722	hairnet	7
17162	bin	3
23968	enterprise	10
6813	strafe	6
17307	prevailed	9
24790	nippy	5
8580	amusingly	9
923	sententious	11
17431	hydrosphere	11
8671	raunchier	9
15429	astonishment's	14
15441	Orkney's	8
785	apartheid	9
23361	regarded	8
4334	breed	5
19802	Lagos's	7
3037	ban	3
14584	jerkwater	9
24638	seeking	7
14691	pique's	7
5196	vulnerabilities	15
5523	divisibility	12
18594	bloused	7
14040	speculations	12
8576	Hamilton's	10
15989	trefoil	7
21596	deformed	8
9914	warms	5
20319	ethereal	8
23678	circumstance	12
8597	wherein	7
3869	fit's	5
13903	laterally	9
20222	pontificates	12
1583	catchup's	9
22615	evaluated	9
14272	Corning's	9
19681	Ride	4
3252	Jillian's	9
5045	distorting	10
7023	fishermen	9
5797	misfortune's	12
13731	Arequipa	8
7310	gritty	6
7829	reestablish	11
2532	memoirs	7
7134	Britisher	9
13278	quirky	6
3187	Nettie's	8
3354	matériel's	10
19260	Osage's	7
257	formals	7
18287	pass	4
8630	usury's	7
5017	d'Estaing	9
15136	Julia's	7
17362	hutzpa	6
1074	restlessness's	14
22177	woman's	7
6574	Rumsfeld's	10
16461	tinglings	9
22010	torque	6
8761	counterfeited	13
14477	unscrambling	12
15378	Janice	6
6592	gosling	7
10336	protruded	9
13628	Shelby	6
15346	maternity	9
13797	Vulcan's	8
21647	nicely	6
3926	Se	2
17910	parcelling	10
5115	parts	5
9902	Blackburn's	11
22686	Rotarian	8
1780	extraneous	10
15688	abjure	6
24232	Alphonso	8
9646	Narcissus	9
20920	combated	8
1603	Belem's	7
701	opaqueness's	12
16678	fizzed	6
854	piece's	7
22642	orating	7
23538	roamer's	8
3443	haggling	8
23067	Fiona	5
15700	mournful	8
5953	unmanly	7
295	dwarves	7
24995	waggles	7
21421	voluntarily	11
15307	athletics	9
4376	rancher	7
13143	teasel's	8
1309	unpretentious	13
2044	Gouda	5
2639	balminess's	11
20846	Moldova	7
1007	mascot's	8
9042	rejoicings	10
16578	Mo's	4
16511	Gentry	6
17287	Jessie's	8
1788	leavens	7
23296	starves	7
12960	lichen	6
15777	mason's	7
23157	Jessica's	9
1827	borne	5
1786	Freud's	7
11643	act	3
10646	marigold's	10
7994	brawniness's	12
24196	lobotomy	8
22049	masterpiece	11
11387	starches	8
11285	bilking	7
9889	confidant	9
13941	reasonableness's	16
21181	turpentine's	12
4036	stilt	5
12785	greed's	7
3755	Sloane's	8
5404	primped	7
15971	precipitation	13
19635	strangler's	11
4034	convertible's	13
16813	accost's	8
2372	merino's	8
1892	frenetic	8
9092	greenhorn's	11
14756	antiperspirants	15
13443	delivered	9
10172	Job's	5
4519	glumness	8
1480	carrels	7
18015	intervention's	14
15919	argot's	7
1820	sphinx	6
9928	impressive	10
8269	wackiness's	11
4094	archness's	10
19338	crystallography	15
15444	soloist	7
9907	commonwealth	12
20477	regardless	10
17024	deftest	7
17456	hurtle	6
14334	imbed	5
24603	prevalence	10
20895	subsidence	10
18038	Shevardnadze's	14
263	unfeasible	10
2578	thanksgiving's	14
8281	loci	4
21011	checkerboard's	14
32	sortie	6
16820	realty	6
15227	daredevil's	11
17704	Teutonic	8
24717	recommend	9
20371	Bacchanalia	11
15012	Plath	5
15752	smoulders	9
16181	impartiality's	14
16048	soaps	5
12240	acquits	7
4997	technocrat's	12
19144	witched	7
21571	dividend's	10
9307	inductee's	10
24938	blowing	7
13909	Tadzhik	7
3898	iota	4
14787	logistic	8
6285	manufacturing's	15
21566	transverses	11
3329	Biden's	7
9829	Huff's	6
7276	Tamera	6
5567	Hephaestus's	12
7865	procrastinates	14
5813	granddaughters	14
1183	prompter's	10
21257	sciences	8
17158	outdoor	7
8513	formulation	11
23876	truthfully	10
18891	estrangements	13
11160	overspecializing	16
20212	denizens	8
19432	resuscitator	12
3722	ma's	4
1875	ducked	6
14629	schoolmate	10
16991	inducements	11
4905	barracudas	10
7175	scary	5
9055	brokerage's	11
18191	coursed	7
5080	credential	10
11250	identity	8
14556	Hebert	6
6858	lie	3
24708	dignitary's	11
24290	sexiness	8
19171	Thursday	8
19455	quaffing	8
20931	Ramiro	6
19879	humerus's	9
18158	insolubility	12
6665	acrylics	8
1139	semitone	8
3569	Nunez's	7
24012	repugnance's	12
3667	smudge	6
2714	thigh's	7
269	Della's	7
1586	Grumman's	9
902	hirelings	9
7516	driven	6
7190	troublesome	11
7257	panchromatic	12
14381	Funafuti	8
20554	Jain	4
23212	freethinkers	12
14406	torched	7
18731	triplets	8
2692	lodestones	10
17867	palisade	8
14752	Zyuganov's	10
5495	bourgeoisie	11
21690	phonics's	9
6719	prior	5
9595	poultice's	10
21015	quire's	7
11778	slight	6
20136	ewer's	6
13460	regeneration's	14
3039	Nairobi	7
16837	periphrasis	11
7698	pilfer	6
21163	cannibalizes	12
15587	matador's	9
8433	outplacement's	14
4692	divining	8
4163	supervision's	13
20427	Dillard's	9
43	liquidity's	11
1442	forgo	5
16215	tubercle	8
2931	trotted	7
14629	dodged	6
13560	invigoration's	14
11300	succinctness's	14
4227	Bettie	6
31	everyplace	10
21802	bias	4
2014	epidermal	9
15429	discussing	10
17859	crevasse	8
21821	vicinity	8
18019	himself	7
2434	superstition	12
4614	occluding	9
20368	Salvadoran's	12
10041	fluctuates	10
3760	trivialities	12
19076	alighted	8
19762	smallness's	11
8792	Mozart's	8
20454	Goebbels	8
13714	engrosses	9
8952	bounden	7
20086	sympathetic	11
2845	pailfuls	8
12391	skated	6
3329	diabolical	10
13921	evading	7
24108	Cedric	6
13039	influenza's	11
20973	weakness's	10
13463	pushups	7
18093	glassy	6
1303	euthanasia's	12
13578	transmissible	13
8489	leatherneck	11
8414	milling	7
3735	premonitory	11
3714	lettering	9
5697	truanted	8
5637	maunder	7
2899	disguise	8
18844	electrocuted	12
3008	sordidness	10
20122	flexible	8
24306	glum	4
8542	pagers	6
13209	minuends	8
15352	psalm's	7
20874	toddies	7
13882	Newfoundland	12
14937	migrated	8
1967	recruit's	9
16156	dodder	6
9119	farewells	9
9109	gruff	5
6121	stridden	8
21449	cormorants	10
7343	Popeye	6
6628	heeled	6
18661	menage	6
16028	ammo	4
16265	Nunki	5
7556	you'd	5
24845	receiver's	10
5416	scowls	6
370	unpacking	9
24366	episcopal	9
1198	Meier's	7
10015	kibitzing	9
2288	tempo	5
13236	Deity	5
9393	garland's	9
9126	lush's	6
11542	Elwood's	8
19837	hackney	7
23090	overlooks	9
11914	dalmatians	10
2127	Farrell's	9
3232	declivities	11
24776	chalices	8
4883	squarest	8
15424	Navahos	7
990	detentions	10
6278	detractor's	11
20153	theoreticians	13
19928	executor's	10
14989	mêlée	5
3464	Be	2
996	screeching	10
18319	sciatica	8
20465	raindrop	8
12021	encapsulated	12
15895	scarecrow's	11
2351	irresolutely	12
2224	coercive	8
17696	Oneida's	8
14886	testament's	11
13919	mizzen	6
1977	gravitation's	13
13800	hotcakes	8
9334	appointed	9
4092	shuttered	9
13160	auctioneer	10
6697	emcee	5
24949	Chianti	7
5618	weed's	6
4408	Elsa's	6
1824	fjord	5
14222	bayonets	8
13559	mucus	5
2104	scrams	6
325	Barbados's	10
12690	monogramming	12
13934	cuteness's	10
11318	Joesph's	8
10635	reconsiders	11
8863	yarmulkes	9
10515	Ziploc	6
14459	Bobbi	5
11314	prick's	7
9358	sanitation's	12
15468	tortoise's	10
15025	oratory's	9
4883	litters	7
22190	carmines	8
3957	earthworm	9
4680	adumbration's	13
11971	prepackages	11
19205	beginning's	11
5693	thoroughness	12
13327	Klaus	5
18470	paratroops	10
24990	unutterably	11
19917	jawbones	8
12085	tamps	5
24888	derailing	9
8394	kidnappings	11
8320	trod	4
19972	vertebra's	10
1305	ruin's	6
8362	curls	5
6222	Dexedrine's	11
920	stipulating	11
14543	toughens	8
71	permutation	11
9238	righter	7
8965	why's	5
17102	smutty	6
24958	boob's	6
10865	grits	5
8126	rend	4
22511	energizing	10
10905	animus	6
12812	state	5
24008	halleluiah	10
13437	cobweb's	8
7077	prosecutor's	12
16125	garbage	7
3807	reunions	8
4519	sod	3
20851	divinity's	10
15303	Dushanbe's	10
7878	clavicle	8
17999	bench's	7
5844	copper	6
6805	exhilarates	11
2760	pediatrist	10
15083	Ophiuchus	9
4662	narrow	6
6777	duplicator	10
13513	tester	6
2656	Angelina's	10
5568	unembarrassed	13
18286	cumin's	7
6950	gearshift's	11
11473	payment	7
6038	engendered	10
15361	goaltenders	11
16395	dulcimer	8
17283	bribing	7
24770	cask	4
14990	oars	4
18953	breastbone's	12
4177	incinerator	11
1855	poncho's	8
11330	unites	6
8571	amendable	9
15314	decontaminated	14
7027	realistically	13
2283	wonderland	10
18536	indebted	8
20765	foresees	8
5684	expanded	8
5604	hydrolysis's	12
19533	attentiveness's	15
19767	skirt	5
11051	accounted	9
10362	recklessly	10
13052	toothier	8
12400	retrograded	11
11222	fallibly	8
7572	pothook	7
16477	whippersnapper	14
1955	parapsychology	14
21611	Thalia's	8
17732	angularities	12
10464	nondenominational	17
11065	percolating	11
9603	machinations	12
8073	undercharged	12
2591	cussing	7
2096	jabber	6
3320	Ukrainians	10
18282	vine's	6
20449	bouffants	9
11520	erotic	6
11526	champ's	7
17393	bolt's	6
12701	portraitist	11
4216	fowl's	6
16916	Cid	3
13773	portrayal's	11
24176	Fernandez	9
24050	oceanic's	9
11854	acme's	6
1811	concurs	7
1154	impishness	10
3638	oration	7
9403	Shaw	4
17036	cyclones	8
10503	shekels	7
3084	telethon's	10
19039	perfumeries	11
21565	comprehensiveness's	19
9492	Shoshone	8
21216	Lew	3
13505	younger	7
13458	harping	7
18135	stateliest	10
10075	accessed	8
3932	breaks	6
23380	anthologist's	13
6120	Chatterley	10
14959	popgun's	8
17213	chairwomen	10
6104	impetus's	9
3419	tests	5
7695	truing	6
232	blackmailers	12
16660	shavers	7
12322	freezing	8
3583	pursues	7
19005	Olav's	6
10407	Bela	4
19250	polkaing	8
16812	Shiva's	7
21193	Anglicize	9
3647	holler	6
4344	bummest	7
24765	donor	5
10695	hounding	8
24954	steepest	8
16583	sahib's	7
7948	Valerie	7
8684	shortwave	9
1522	inverts	7
15689	Swedenborg's	12
920	mosey	5
22602	trussing	8
9049	Saskatchewan	12
14682	renaissance	11
14076	crowbar's	9
7328	cooperative	11
24619	anthropoid	10
16108	oregano's	9
407	Pushtu's	8
1443	cyclist	7
3018	Cantor	6
13044	nun's	5
17251	Stevenson	9
9718	your	4
13846	arrangements	12
17802	bootee's	8
17037	Garfield	8
21234	Gonzalo	7
8155	moment's	8
23499	Transcaucasia	13
2709	employ	6
6722	authorization	13
15491	militarization's	16
700	Pasadena	8
9988	untouchable	11
21803	outbursts	9
11856	comprehensive's	15
5374	Hawkins	7
11781	rink's	6
21792	concession	10
20510	Katy	4
4319	Lucinda's	9
7872	Semite	6
1722	Swinburne	9
21634	potentate	9
10312	equitable	9
16708	cavalry	7
5284	recreated	9
19973	lightning	9
3827	outgrowing	10
20630	fleeted	7
1056	Maoris	6
22256	crop's	6
7315	unlettered	10
8602	Savannah's	10
16700	snooper	7
7110	sneaky	6
23173	scamper's	9
9572	volatile	8
16579	workbench	9
14001	bonfire	7
19499	halve	5
12605	henchman's	10
11174	sundering	9
13832	Dennis	6
18970	Superfund	9
15534	libertine	9
11372	great	5
24513	dregs's	7
2648	weariness's	11
2181	Thea's	6
19281	prominently	11
9077	Roddenberry's	13
3984	strode	6
22877	elastic	7
10435	picnicker	9
15849	Lord	4
20647	transcriptions	14
11022	rends	5
8119	cassinos	8
24113	realistic	9
5998	traction	8
3218	cholera's	9
15759	deemed	6
3233	blip's	6
534	godparent's	11
8273	outdone	7
18720	exiling	7
578	solvers	7
17823	overflow's	10
10083	Ganymede	8
14063	offering's	10
15219	adjusts	7
10878	disseminates	12
10968	curing	6
20492	quested	7
12987	Daniels	7
24744	leech's	7
2679	expenditure	11
19182	commons	7
12261	kabob	5
1574	Giorgione	9
9231	luxuriated	10
2826	repeals	7
24597	effortlessly	12
18722	congratulating	14
3214	rattling	8
21390	altruistic	10
12885	softener	8
6927	tape's	6
13876	excessively	11
13876	carriageway	11
10522	cultured	8
8299	chunkiness's	12
3214	ivories	7
3816	quartz's	8
19807	backgrounds	11
17646	worshipped	10
8281	Firestone's	11
20077	tirade's	8
18960	requite	7
10474	Guyana	6
19041	Kansans	7
22434	wantonness's	12
8756	vintner	7
15898	divvy	5
21093	telemarketing	13
3327	cosigned	8
8151	differentials	13
18212	hallmarks	9
9465	rebellious	10
21077	archaeology's	13
24293	crooning	8
14239	Hurst	5
1132	solitude	8
19094	vacuity	7
24279	wingspan's	10
13043	telekinesis	11
50	ditty's	7
19439	overprotective	14
17003	republished	11
10308	behemoth	8
4509	denominates	11
13099	avoided	7
20119	piccolos	8
1028	overcompensating	16
3660	tatters	7
15807	dram	4
5204	Blvd	4
19152	Eu	2
4459	piecework's	11
21252	deal	4
11986	thralldom's	11
16365	cumulus	7
6541	necessarily	11
20174	grandpa	7
20513	Ararat's	8
22937	cross's	7
22179	tillage's	9
75	eggnog's	8
23179	tingling	8
4785	spates	6
6228	catalytic	9
18936	affability's	12
18813	fang	4
24	cessations	10
18897	Minsky	6
3460	responding	10
2761	appellant	9
15677	clarity's	9
7894	poppycock	9
562	egresses	8
16369	amalgam's	9
4874	psyches	7
9503	gambling	8
10855	unsubscribe	11
8615	progeny's	9
7416	ardor	5
20614	reticence	9
4732	highlighters	12
13753	heiresses	9
19648	airbrush	8
11804	laces	5
2936	industrialism	13
13435	injustices	10
11791	leers	5
10280	Indonesia	9
22227	gratefulness	12
21090	horrors	7
496	lighten	7
21619	McGovern's	10
13941	sponge's	8
4370	minesweeper	11
1115	observable	10
5590	finalists	9
14764	detached	8
11240	disagreeing	11
233	details	7
5433	ionization	10
20729	monocle's	9
10289	coolness's	10
11583	terrier	7
7175	Ticketmaster	12
24674	Serbian's	9
14289	unheeded	8
13192	admittedly	10
9409	absorbed	8
498	jailbreak's	11
22841	liftoff	7
5204	penetrates	10
24729	deader	6
20480	thinner's	9
8382	friendship's	12
5641	romped	6
16067	acclimatize	11
15218	Sanchez	7
7440	violence's	10
3496	laminating	10
6879	crabs	5
17379	insomnia's	10
800	punishment	10
23711	agism	5
1379	devils	6
8210	roominess	9
18556	addicting	9
7228	pueblo	6
3543	inhalant's	10
2	Ionic's	7
3055	eights	6
18749	messiah's	9
11572	sours	5
6697	sifter	6
9085	eerie	5
12123	imitates	8
15680	arboretum	9
13507	freedoms	8
8321	thinnest	8
17094	professorships	14
6275	cartography	11
2345	coasted	7
7611	pulsated	8
1474	waistcoat	9
21915	nightshirts	11
17325	towels	6
10685	benefit's	9
15399	curd's	6
12448	formalism	9
4514	obstetrical	11
160	counterproductive	17
21814	rollback	8
1374	defraud	7
9042	disintegration	14
15473	belatedly	9
14011	vibration	9
12165	underpants's	12
9677	humors	6
5176	Falklands	9
17890	mendicant's	11
23562	eligibility's	13
21551	stuff	5
10530	omniscience's	13
3943	chill's	7
20927	annuity	7
3686	codification's	14
2766	sweeper's	9
93	chaparrals	10
4149	shutterbug	10
18865	decrepit	8
5021	swinish	7
13875	application	11
9741	gruff	5
24393	Bayes	5
6375	wrestling	9
13415	Wellington	10
14257	permitting	10
3313	bankrupting	11
5832	continent's	11
5717	bozo's	6
20466	failure's	9
3534	sandpapers	10
14867	lapidary	8
10668	puritanically	13
7514	napalms	7
23634	gatecrashers	12
3562	ember's	7
24900	flowerpots	10
7443	profoundly	10
16313	microorganisms	14
1176	hairsbreadths	13
8873	hostess's	9
14979	Maurine's	9
19112	qualification's	15
15048	hunched	7
7174	windowsill	10
4037	Fuentes	7
21216	carbine's	9
13868	vow's	5
11625	stepdaughters	13
8494	craftsman	9
16544	exiled	6
23532	Mogadishu	9
7204	square's	8
1849	yellowed	8
8028	metallurgist	12
19720	gusseted	8
14629	decade	6
5727	headwaters	10
16725	boyish	6
22964	batten's	8
22803	racketeers	10
9324	eminence	8
3899	maxim's	7
6885	vet	3
15179	acclaim	7
2812	eternity	8
2196	exaggerates	11
12198	Glen	4
16018	filler	6
13983	dosed	5
7446	runnier	7
16347	motors	6
6498	daiquiri's	10
16764	edicts	6
20425	McCall's	8
4003	defectors	9
17808	hamstringing	12
17928	imperceptible	13
11365	acronym	7
17934	unfriendliness's	16
14306	bows	4
21772	miniskirt's	11
5172	vacillation	11
13257	popularizes	11
14250	invective	9
18867	Ltd	3
16865	intimation's	12
2491	prepared	8
23757	reciprocity's	13
9097	diplomat	8
3955	tony	4
2779	sag's	5
20897	grope's	7
5045	it	2
11217	resubmits	9
1007	compartmentalized	17
4063	recipes	7
1310	birthplace's	12
4445	wantons	7
7200	tossup's	8
11333	gingko's	8
15248	hurdlers	8
5443	Valentin	8
15752	straightforwardly	17
14178	devilling	9
21784	highball	8
7118	hundredths	10
2337	klutz's	7
23935	wirier	6
2824	squishiest	10
10412	envisage	8
10036	policyholder's	14
4238	alphabet	8
21555	savages	7
23110	underworld's	12
1107	book	4
19945	conjugation	11
5723	smear's	7
2018	saith	5
16556	hydrocarbon's	13
7942	reassured	9
22778	reassessed	10
5670	drones	6
4753	indelicately	12
6127	Ellie's	7
75	republican's	12
13401	toolkit	7
21424	ickiest	7
11664	Grass	5
857	curved	6
10164	bevy	4
14212	valedictorian	13
7524	predestination	14
3139	racism's	8
22123	Faisal	6
22628	mathematical	12
7828	videos	6
10593	rougher	7
16855	repertories	11
6472	sing	4
12699	unleash	7
12326	Dahomey	7
11593	Hamlin	6
236	interlocked	11
5243	shortness's	11
20630	bothers	7
22616	busied	6
16365	plasterboard's	14
22046	deployment's	12
18591	chalked	7
7631	brush's	7
24340	moored	6
6604	kiddie	6
4133	nerdy	5
8114	Rumpelstiltskin	15
4507	contemplated	12
18759	costly	6
17466	lobes	5
10648	Texas	5
3153	script's	8
16329	lucid	5
16642	reservoirs	10
2671	ricochetting	12
7507	Taoism	6
2172	Leviticus's	11
13127	viewer's	8
10505	underwritten	12
20821	militarizes	11
6342	tobacconists	12
10584	Auden	5
2853	occult	6
19325	Wroclaw's	9
13521	sauna	5
9332	Gehrig	6
17168	sandblaster's	13
3903	emphatically	12
5449	eyesore	7
2810	homework	8
15313	amnestying	10
9760	rareness's	10
5386	erring	6
5657	verbiage's	10
10711	Bernard	7
9940	sues	4
22958	raring	6
13342	skewers	7
7411	Baffin's	8
1070	joust	5
23619	landscape	9
3467	geodesics	9
24966	survivor's	10
12313	substructure's	14
11212	aneurism's	10
12458	sighted	7
9055	eater's	7
15188	goof	4
14847	ferry	5
23446	repackage	9
23580	termed	6
23685	reconnoiters	12
23732	Essene	6
2839	Juliet	6
17813	tanking	7
18581	teepees	7
21685	vouching	8
2031	maidenheads	11
3095	assault's	9
3453	naked	5
19924	bathos's	8
20711	Nora's	6
12483	influencing	11
21213	sores	5
6023	stymied	7
9863	conference's	12
14924	strangulation	13
11176	knackwurst	10
17510	burritos	8
24404	transubstantiation's	20
3795	stealthily	10
15350	fallout	7
8729	rending	7
3415	murks	5
1663	yapped	6
23160	offbeat	7
13084	whale	5
19289	millionth's	11
24753	pathetic	8
20642	sufferance's	12
13835	lousiest	8
19904	corruptness	11
18019	tasty	5
3085	Huitzilopotchli	15
11703	commissary's	12
23147	prettify	8
537	atrophies	9
22044	Freemasonry's	13
23414	pacemaker	9
23847	flawless	8
17610	liquidation's	13
13878	middlebrows	11
17554	appurtenance's	14
19468	clad	4
23874	Managua	7
12712	brooder's	9
22254	venous	6
21402	model's	7
10456	surmise	7
15158	nighthawk's	11
22384	tans	4
11088	exclusivity	11
17485	pasteurization's	16
6499	Slovenians	10
21745	masturbating	12
23138	milliliter's	12
3686	consummate	10
12179	bathed	6
21948	beckons	7
9967	ordination	10
22460	materialized	12
5672	extinguished	12
9018	facades	7
12881	thermometers	12
5750	binocular's	11
23103	perilous	8
256	felts	5
15391	raiment's	9
2346	magnification's	15
6508	teleconferencing	16
2527	Leibniz	7
14987	Acuff's	7
8142	aromatherapy's	14
17074	Roderick	8
23211	turbulence	10
9884	pianoforte's	12
176	phrase	6
3192	donation	8
14066	khaki	5
10646	shimmered	9
5019	deftly	6
508	resumed	7
6935	chenille	8
8043	sexton's	8
2680	Pynchon	7
16173	Taine	5
17081	Pierre's	8
24339	postage	7
21462	cardiogram	10
4039	Sophocles	9
6898	misconceive	11
13465	foreigner	9
16324	neutrino	8
18530	offbeat's	9
12089	lateraling	10
15146	breadfruit's	12
10168	Arnhem	6
844	defeat	6
3018	relived	7
7029	carpels	7
24516	garotte	7
9798	pasts	5
12729	tangled	7
19099	ascendency's	12
209	misspelling	11
13049	disassembled	12
750	Mill	4
12204	hypothalamus	12
6379	blaze's	7
16837	jehad's	7
18586	golfer	6
14093	Cretaceous's	12
78	delicious	9
4684	wench	5
6079	adumbrate	9
21908	flickering	10
14313	accruals	8
2095	pathogens	9
4266	Caucasian	9
22771	splendid	8
23293	belligerent	11
16948	slandering	10
13990	conversationalist	17
2054	vulnerably	10
22628	Blythe	6
22869	pinged	6
14962	availability's	14
24122	expedience	10
20328	divulging	9
24218	T	1
18539	conceptions	11
7374	gilts	5
10913	remitted	8
22720	shrink	6
4495	articulating	12
7410	entranced	9
21020	prevail	7
22965	leakages	8
7302	impracticably	13
8858	muskrats	8
3790	iodized	7
22502	rhapsody	8
17630	vinegar's	9
10566	strengthen	10
20963	chalkboards	11
20468	reaped	6
3288	ark	3
9346	avoirdupois's	13
21562	wormwood	8
2119	pericardium	11
9196	cote's	6
2178	Rigoberto's	11
15968	illicitness's	13
23028	dipsomania	10
19302	designer	8
7667	wavy	4
5085	lilacs	6
3565	incorporeal	11
21333	forgather	9
19933	harpsichord	11
15954	translucence's	14
23848	Debora's	8
15431	Münchhausen	11
18300	enunciates	10
11344	endowments	10
2484	twerp	5
18373	reward	6
11058	contretemps	11
2531	preening	8
24234	block	5
12335	conform	7
24524	frippery's	10
14212	demagnetized	12
1211	Lorelei's	9
10095	propellant	10
5787	mothered	8
19669	fracture's	10
12052	drafty	6
3795	swordfish	9
12503	spillage's	10
6468	comparative's	13
12853	slickness's	11
20190	bouncing	8
8727	acupuncturist	13
21482	shorthorn's	11
13110	named	5
4714	shallower	9
12579	brazenly	8
24640	sifted	6
14342	Clarice	7
13396	squirming	9
3608	musketry	8
17344	activism	8
10766	hormones	8
1402	moron	5
20045	glowering	9
6474	oblong's	8
4500	deep	4
6102	premiss	7
2356	enriching	9
7767	overlie	7
21394	languorous	10
24145	PlayStation	11
1414	pyrotechnics	12
14604	Alice	5
9954	Riesling's	10
8849	garrotte's	10
22480	do	2
7788	permanently	11
7710	mountainside	12
21294	idiotic	7
5615	ambassador's	12
20066	symbiosis's	11
5828	stepparents	11
12040	articulately	12
16821	control	7
2612	lallygagging	12
14861	Mallarmé	8
24556	possessor's	11
12086	binning	7
15699	christening	11
2828	overflows	9
14139	nominee	7
5322	seashores	9
4825	leasehold	9
7009	dyspeptics	10
11002	verses	6
4615	chilli	6
12940	activity's	10
10330	Eco	3
15012	home's	6
1826	Nam	3
3672	treats	6
1646	weariness's	11
7860	receive	7
23069	secluding	9
2085	defaulted	9
7396	perishables	11
23849	nutritionist's	14
18590	lychee	6
7446	nightstick	10
6797	transvestite	12
21617	ophthalmic	10
11948	anchorite's	11
10846	quintessence	12
1099	infections	10
11332	Snake's	7
1667	buoy's	6
21013	debits	6
15231	walleyed	8
1140	renege	6
10365	declaim	7
17001	lords	5
693	Wotan	5
9474	transliteration	15
16196	transcendentalist	17
2024	unintelligent	13
12011	buckteeth	9
13751	restaurateurs	13
3638	unacceptability	15
10777	overeats	8
8875	cuckoo	6
24371	selfsame	8
18958	Tolstoy	7
14937	blustered	9
16532	Dortmund	8
3951	nephew	6
1791	dilettanti	10
18912	stains	6
12387	commemorated	12
15990	immovable	9
6629	Gall's	6
7701	vote	4
11940	noninterference	15
19454	dared	5
5640	defiantly	9
582	futon	5
17825	cur's	5
12113	IRA's	5
10165	heterogeneity	13
6472	inched	6
9904	Romany	6
16703	bonfire's	9
10909	rebuked	7
24386	Roumania	8
2475	congesting	10
8664	sizing	6
21030	forsaking	9
1208	interdenominational	19
3807	shipshape	9
23298	pocking	7
276	Kennedy	7
20370	whitecaps	9
10289	uninjured	9
14896	siesta	6
11737	tricked	7
4917	Aquino	6
2961	righteously	11
1884	salad's	7
14884	notary's	8
14038	Bridgett's	10
15156	prowlers	8
2834	jungle	6
8253	Atropos's	9
5843	vagrant's	9
7045	jetted	6
20895	activate	8
7412	concierge	9
10618	Shields's	9
7388	bomber's	8
20225	expeditors	10
12688	formation's	11
12859	underact	8
13537	precisest	9
24960	Whistler	8
15207	grimness	8
14052	uncleanlier	11
